,date,start price,highest price,cheapest price,closing price,yield,fixed closing price
0,2019-02-07,1543.5,1549,1514.5,1520,2937200,1520
1,2019-02-06,1567,1569,1541.5,1557.5,2476300,1557.5
2,2019-02-05,1595,1598,1569,1581,2661700,1581
3,2019-02-04,1526,1559,1525,1555,2049500,1555
4,2019-02-01,1541,1553.5,1527,1533.5,1306900,1533.5
5,2019-01-31,1562,1564.5,1533,1546.5,1857300,1546.5
6,2019-01-30,1550,1551,1516.5,1522,2522400,1522
7,2019-01-29,1555,1564.5,1526,1541.5,2510600,1541.5
8,2019-01-28,1554.5,1560.5,1546.5,1551.5,1413400,1551.5
9,2019-01-25,1530.5,1561.5,1530.5,1553,1757900,1553
10,2019-01-24,1503,1524.5,1495.5,1524.5,1462800,1524.5
11,2019-01-23,1518,1528,1509,1522,1256600,1522
12,2019-01-22,1538.5,1543,1515.5,1524.5,1208300,1524.5
13,2019-01-21,1544,1547.5,1527.5,1533.5,1152600,1533.5
14,2019-01-18,1514.5,1525,1511.5,1522,1399400,1522
15,2019-01-17,1505,1510.5,1498,1503.5,1179200,1503.5
16,2019-01-16,1496.5,1503,1478,1494.5,1733600,1494.5
17,2019-01-15,1483,1509,1471.5,1504,1580800,1504
18,2019-01-11,1490.5,1496.5,1480,1489.5,2067700,1489.5
19,2019-01-10,1480.5,1486.5,1468.5,1483,1686000,1483
20,2019-01-09,1487.5,1499.5,1484,1498,1711600,1498
21,2019-01-08,1482,1493.5,1470.5,1474.5,1893600,1474.5
22,2019-01-07,1481,1486,1465.5,1470,1595200,1470
23,2019-01-04,1432,1433.5,1407,1427.5,3403100,1427.5
24,2018-12-28,1440,1469.5,1436.5,1462,1846600,1462
25,2018-12-27,1436.5,1454.5,1413,1443.5,2686100,1443.5
26,2018-12-26,1353.5,1385.5,1348.5,1376.5,3005500,1376.5
27,2018-12-25,1394.5,1401.5,1354,1359.5,2976500,1359.5
28,2018-12-21,1459.5,1465,1422.5,1436,2923200,1436
29,2018-12-20,1500.5,1509,1460,1466.5,2238800,1466.5
30,2018-12-19,1503.5,1518,1495.5,1503.5,1505300,1503.5
31,2018-12-18,1484,1513,1478,1499.5,1840800,1499.5
32,2018-12-17,1503,1534,1501.5,1509.5,1808900,1509.5
33,2018-12-14,1520,1543.5,1509.5,1514.5,3106400,1514.5
34,2018-12-13,1525.5,1540,1513,1534,2022500,1534
35,2018-12-12,1491.5,1528.5,1491.5,1507.5,2902500,1507.5
36,2018-12-11,1502,1506,1468,1478,2167100,1478
37,2018-12-10,1513,1514.5,1492.5,1510.5,1903800,1510.5
38,2018-12-07,1541,1553.5,1531.5,1538,1984300,1538
39,2018-12-06,1564.5,1574.5,1530.5,1545.5,2134900,1545.5
40,2018-12-05,1575,1581.5,1561.5,1577.5,1868500,1577.5
41,2018-12-04,1631,1634.5,1602.5,1603.5,2403000,1603.5
42,2018-12-03,1606,1645,1606,1632.5,2003000,1632.5
43,2018-11-30,1626.5,1631,1588,1592.5,5552200,1592.5
44,2018-11-29,1630,1633.5,1616.5,1619,1805000,1619
45,2018-11-28,1602,1621.5,1598.5,1616.5,3447600,1616.5
46,2018-11-27,1581,1603,1578.5,1589.5,3125000,1589.5
47,2018-11-26,1566.5,1571.5,1550,1562,2449000,1562
48,2018-11-22,1568,1573,1552.5,1566.5,1664800,1566.5
49,2018-11-21,1531,1560,1525.5,1554,2183600,1554
50,2018-11-20,1554.5,1581.5,1536.5,1573,2119000,1573
51,2018-11-19,1549.5,1576.5,1546,1574.5,2252300,1574.5
52,2018-11-16,1565,1575.5,1545,1555,1978300,1555
53,2018-11-15,1554,1570.5,1544.5,1558,1526500,1558
54,2018-11-14,1552.5,1569,1544,1559,2151000,1559
55,2018-11-13,1540,1552.5,1526,1539,2949100,1539
56,2018-11-12,1568,1592,1558,1578,2045900,1578
57,2018-11-09,1619.5,1622.5,1596,1600.5,1589600,1600.5
58,2018-11-08,1617,1626.5,1608.5,1613.5,2375900,1613.5
59,2018-11-07,1575,1615.5,1575,1582.5,2880000,1582.5
